label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.5624179244041443,0.7763980627059937,1.0952641105177463e-07,0.5821346640586853,0.7181616425514221,-0.040381498634815216,0.5607046484947205,0.6428320407867432,-0.09032692760229111,0.5159409642219543,0.5962575078010559,-0.13536609709262848,0.4594777226448059,0.562354326248169,-0.19200639426708221,0.5357478260993958,0.6177974939346313,-0.17428046464920044,0.5143961310386658,0.57294762134552,-0.24220792949199677,0.5057698488235474,0.5457923412322998,-0.2888559401035309,0.5005480647087097,0.5038920044898987,-0.32781726121902466,0.5004235506057739,0.6375179886817932,-0.19475311040878296,0.4110352694988251,0.5627152919769287,-0.2725127339363098,0.35941842198371887,0.5330548882484436,-0.33610084652900696,0.31712087988853455,0.48687469959259033,-0.3910527527332306,0.4747192859649658,0.6603442430496216,-0.21008482575416565,0.396206796169281,0.56910640001297,-0.30003654956817627,0.3435055613517761,0.5051382184028625,-0.37724703550338745,0.2979115843772888,0.45054513216018677,-0.43385007977485657,0.4654242694377899,0.6852582693099976,-0.22033095359802246,0.459454208612442,0.6088953614234924,-0.2949465811252594,0.4575972855091095,0.5675417184829712,-0.3459673523902893,0.4435282349586487,0.532493531703949,-0.38992440700531006
0,0.3015848994255066,0.6565794348716736,1.0874153986151214e-06,0.39005544781684875,0.6300463080406189,0.006764852907508612,0.47148215770721436,0.6164494156837463,-0.012154706753790379,0.5180345773696899,0.5763394236564636,-0.031394634395837784,0.5567450523376465,0.5384663343429565,-0.05425865203142166,0.5510746836662292,0.5641030073165894,-0.10254178196191788,0.6968395709991455,0.5693454742431641,-0.15274107456207275,0.7754189968109131,0.5637086033821106,-0.1765855997800827,0.847028911113739,0.5822883248329163,-0.19403639435768127,0.5530484318733215,0.561201274394989,-0.13495174050331116,0.667739987373352,0.43714648485183716,-0.2133481204509735,0.7543880343437195,0.3656282424926758,-0.26313889026641846,0.8331541419029236,0.3190150856971741,-0.2949827313423157,0.5146799683570862,0.5664923191070557,-0.15614455938339233,0.4851873219013214,0.41685205698013306,-0.23528504371643066,0.453204870223999,0.3060232400894165,-0.2655028998851776,0.43631240725517273,0.21878567337989807,-0.27662423253059387,0.45941948890686035,0.5624716281890869,-0.17214655876159668,0.3655526340007782,0.44621750712394714,-0.22957569360733032,0.2888200283050537,0.3764028549194336,-0.2357432097196579,0.23973649740219116,0.3164685368537903,-0.23307892680168152
0,0.4333929121494293,0.7583391070365906,2.7138531422110646e-08,0.37169110774993896,0.6367262005805969,0.0476541668176651,0.39242807030677795,0.4904792606830597,0.07157088816165924,0.39276665449142456,0.39118602871894836,0.07494059950113297,0.37867069244384766,0.31484776735305786,0.07473503053188324,0.5489338636398315,0.5280689597129822,0.13982532918453217,0.5993093252182007,0.45606690645217896,0.1880497932434082,0.626697838306427,0.4253188371658325,0.2137581706047058,0.6486003398895264,0.39980506896972656,0.22246073186397552,0.5914285182952881,0.5579887628555298,0.09683322161436081,0.6569278240203857,0.47036173939704895,0.14380256831645966,0.6803812980651855,0.4293142259120941,0.15785165131092072,0.7020578384399414,0.3952895402908325,0.1616440713405609,0.6196382641792297,0.5831248164176941,0.046382125467061996,0.6782262325286865,0.45648276805877686,0.06511356681585312,0.7109465003013611,0.35966676473617554,0.04364542290568352,0.7278165817260742,0.28540700674057007,0.020392311736941338,0.6416832804679871,0.6012368202209473,-0.0018964955816045403,0.6191714406013489,0.4793315529823303,-0.003142185276374221,0.5969371795654297,0.4024790823459625,-0.01972331665456295,0.5743204951286316,0.34233683347702026,-0.038106128573417664
0,0.5226556062698364,0.7811154127120972,8.187240041479527e-07,0.5895472168922424,0.6157543659210205,0.0648869052529335,0.5836330056190491,0.48068010807037354,0.11810696870088577,0.5933787822723389,0.3830627202987671,0.14400213956832886,0.6275174617767334,0.31543827056884766,0.1654960960149765,0.4449341893196106,0.5093579292297363,0.2454437017440796,0.43124669790267944,0.4265747368335724,0.3234158754348755,0.4379410147666931,0.3798195719718933,0.34991204738616943,0.4387793242931366,0.3333192467689514,0.35309308767318726,0.40046244859695435,0.5339100956916809,0.19913439452648163,0.3194465637207031,0.44215914607048035,0.2703811228275299,0.27668941020965576,0.38285547494888306,0.2587575316429138,0.24654628336429596,0.32549452781677246,0.23899362981319427,0.36887216567993164,0.5641710758209229,0.14367058873176575,0.28608015179634094,0.4459768235683441,0.18143793940544128,0.240005761384964,0.3682679235935211,0.158445805311203,0.2034129500389099,0.2917163670063019,0.1308179497718811,0.3644164800643921,0.5941023826599121,0.08953552693128586,0.3353995084762573,0.48872536420822144,0.11185269802808762,0.3208531439304352,0.43235501646995544,0.11053603887557983,0.30195456743240356,0.3763396441936493,0.09997456520795822
0,0.7401019334793091,0.7492358684539795,8.613836826043553e-07,0.6394982933998108,0.6976971626281738,0.025962043553590775,0.5607779026031494,0.6010458469390869,0.003528897650539875,0.5006782412528992,0.5376108884811401,-0.0220955703407526,0.45992332696914673,0.510652482509613,-0.05246049538254738,0.4887189269065857,0.5794803500175476,-0.1049310564994812,0.3721362352371216,0.5404224395751953,-0.17587631940841675,0.3024519383907318,0.5288351774215698,-0.22557145357131958,0.24686086177825928,0.5262465476989746,-0.2520442605018616,0.5223567485809326,0.5869582891464233,-0.1422136425971985,0.4787918031215668,0.41374626755714417,-0.19364207983016968,0.4784386157989502,0.2766226828098297,-0.2275582104921341,0.4882141947746277,0.17211976647377014,-0.2513628304004669,0.5995973348617554,0.5960634350776672,-0.1694650799036026,0.6240431070327759,0.41059547662734985,-0.2118690311908722,0.6674286723136902,0.30459314584732056,-0.2369944304227829,0.6994823813438416,0.2293543815612793,-0.2530757784843445,0.691666841506958,0.5980187058448792,-0.1900714486837387,0.7614389657974243,0.5124223232269287,-0.21777917444705963,0.8162047266960144,0.4890700876712799,-0.21421483159065247,0.8570340275764465,0.4756168723106384,-0.20894451439380646
0,0.2150251269340515,0.7275102734565735,1.0388231430624728e-06,0.29537591338157654,0.5521966218948364,-0.00604291120544076,0.39762812852859497,0.4655049443244934,-0.024532830342650414,0.45821326971054077,0.3910712003707886,-0.045558441430330276,0.5010011196136475,0.3166142404079437,-0.06901056319475174,0.574707567691803,0.588096022605896,-0.06894133985042572,0.7254384756088257,0.5596171021461487,-0.11004851758480072,0.8268309235572815,0.5322681665420532,-0.13015738129615784,0.9116159081459045,0.5136731266975403,-0.1449333280324936,0.5650543570518494,0.6306828856468201,-0.09924065321683884,0.7315471172332764,0.5487857460975647,-0.16361498832702637,0.8440382480621338,0.4873233735561371,-0.2038497030735016,0.9334070682525635,0.432740181684494,-0.22672174870967865,0.5100950598716736,0.6449800133705139,-0.12480683624744415,0.5627952218055725,0.45667508244514465,-0.19495593011379242,0.598604679107666,0.3407959043979645,-0.2313985675573349,0.6297882199287415,0.2503868043422699,-0.24617496132850647,0.4295737147331238,0.6171801090240479,-0.1484321802854538,0.3963658809661865,0.4425566792488098,-0.19063888490200043,0.37637901306152344,0.352525919675827,-0.20429383218288422,0.363364577293396,0.27565380930900574,-0.2109067142009735
0,0.5255672335624695,0.6203241348266602,1.1721111832230235e-06,0.5697370767593384,0.6580930352210999,-0.1621817648410797,0.5888569355010986,0.6577979326248169,-0.26381489634513855,0.5972307920455933,0.6370935440063477,-0.33150607347488403,0.5787386894226074,0.595877468585968,-0.39687150716781616,0.4800361394882202,0.6072340607643127,-0.28883588314056396,0.5118950009346008,0.553412675857544,-0.3784709870815277,0.5493934750556946,0.5138913989067078,-0.43110382556915283,0.5791811943054199,0.48027583956718445,-0.4674711227416992,0.4484389126300812,0.5653918385505676,-0.23706355690956116,0.4213675856590271,0.5139950513839722,-0.3479628562927246,0.4375401735305786,0.4741084575653076,-0.4186597168445587,0.4475327432155609,0.432325541973114,-0.46687445044517517,0.4333440661430359,0.5357299447059631,-0.1841670572757721,0.3882938623428345,0.4941991865634918,-0.2768405079841614,0.3764108121395111,0.4542427659034729,-0.33883729577064514,0.3673337996006012,0.41743484139442444,-0.3794660270214081,0.4221336543560028,0.5129454731941223,-0.13730518519878387,0.38612616062164307,0.4907238781452179,-0.20197556912899017,0.3649789094924927,0.4731028378009796,-0.24494963884353638,0.3434806764125824,0.45070961117744446,-0.27810138463974
0,0.8768383860588074,0.5852046012878418,5.753702794208948e-07,0.7916266918182373,0.45754584670066833,-0.009775368496775627,0.6867671608924866,0.39001065492630005,-0.035858992487192154,0.604506254196167,0.36034095287323,-0.06077372655272484,0.5289967060089111,0.35404857993125916,-0.08394615352153778,0.5600738525390625,0.49850696325302124,-0.10824455320835114,0.4160345196723938,0.46881723403930664,-0.18184266984462738,0.3106149733066559,0.4457359313964844,-0.23014602065086365,0.22939085960388184,0.4290993809700012,-0.26337292790412903,0.5903021693229675,0.542644739151001,-0.139679417014122,0.5120247006416321,0.48933881521224976,-0.219029501080513,0.5042878985404968,0.44234558939933777,-0.249940887093544,0.5197497010231018,0.4128025770187378,-0.26971888542175293,0.6514113545417786,0.5641382932662964,-0.17051903903484344,0.6327484846115112,0.4427716135978699,-0.2603672742843628,0.6526130437850952,0.36403000354766846,-0.2858448624610901,0.6606931686401367,0.3113642930984497,-0.29640480875968933,0.7248232960700989,0.5611462593078613,-0.19868101179599762,0.7629488706588745,0.44273659586906433,-0.26954981684684753,0.8137921094894409,0.3810136914253235,-0.28445491194725037,0.8470542430877686,0.3419865369796753,-0.29068660736083984
0,0.6793941259384155,0.7522393465042114,-2.3435832474660856e-07,0.5468926429748535,0.7288776636123657,-0.039807263761758804,0.45287761092185974,0.6095874309539795,-0.039374470710754395,0.42578551173210144,0.4892132878303528,-0.0349586121737957,0.4091637134552002,0.3990724980831146,-0.02836023084819317,0.4578905701637268,0.5652841329574585,0.007295877672731876,0.40563252568244934,0.47073614597320557,0.00015044957399368286,0.38276469707489014,0.4119054973125458,-0.008542029187083244,0.3676186800003052,0.36203688383102417,-0.017505861818790436,0.5213894844055176,0.5286726951599121,0.018137456849217415,0.4323858618736267,0.4416908621788025,0.027364255860447884,0.3812149167060852,0.381537526845932,0.030236195772886276,0.33057254552841187,0.33490076661109924,0.027628639712929726,0.5970484614372253,0.5080747604370117,0.019181950017809868,0.5208761692047119,0.42082440853118896,0.013719894923269749,0.470363974571228,0.37577223777770996,0.010985072702169418,0.4210689067840576,0.3369877338409424,0.006311996839940548,0.6945703625679016,0.4939006567001343,0.014745516702532768,0.6578443646430969,0.42319539189338684,-0.003573463298380375,0.6265357732772827,0.39725610613822937,-0.010152004659175873,0.5974253416061401,0.37576502561569214,-0.014170745387673378
0,0.3614545166492462,0.7598087787628174,1.1479978638817556e-06,0.34349533915519714,0.6388911604881287,0.045240629464387894,0.3937191963195801,0.5352082252502441,0.05301116034388542,0.43793565034866333,0.4743306636810303,0.04514799639582634,0.4733458161354065,0.43019092082977295,0.03621113672852516,0.5777994394302368,0.5466140508651733,0.03310230374336243,0.6614658236503601,0.4449777603149414,0.02672974206507206,0.7084767818450928,0.3739643096923828,0.02679426409304142,0.753975510597229,0.3208279609680176,0.0219712033867836,0.6089356541633606,0.5768418312072754,-0.019137900322675705,0.6857048869132996,0.45253342390060425,-0.050226837396621704,0.7331770062446594,0.3626776337623596,-0.07641033083200455,0.7711971998214722,0.2931508421897888,-0.09093540161848068,0.6017591953277588,0.6130629777908325,-0.0674545019865036,0.5593127608299255,0.4578959047794342,-0.1099284216761589,0.5050861239433289,0.36967504024505615,-0.12416718900203705,0.4682534337043762,0.30571144819259644,-0.12614651024341583,0.554936408996582,0.6423805952072144,-0.11193673312664032,0.4684324860572815,0.5191570520401001,-0.1482188105583191,0.4100725054740906,0.46705371141433716,-0.1547681987285614,0.36475446820259094,0.42761337757110596,-0.15385369956493378
